LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2021-03-30 19:53:21,1900-01-00 00:00:00,,78:8B:2A:C3:5A:51,-52, ,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:22,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:22,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-2, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:22,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:23,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:23,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:23,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:23,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:23,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:23,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:24,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:24,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-44, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:24,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-42, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:24,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-42, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:24,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-22, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:24,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:25,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:25,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:25,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-44, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:25,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:25,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-32, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:26,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:26,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:26,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:26,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:27,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:27,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:27,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:28,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-42, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:28,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-2, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:28,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:28,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:29,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-44, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:29,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:29,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-32, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:29,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:30,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:30,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:30,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:30,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:31,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:31,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:31,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:32,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:32,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:32,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:33,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:34,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:34,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:34,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:34,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:34,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:34,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:35,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-40, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:37,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-6, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:37,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-2, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:37,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:37,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:37,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:37,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:38,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:38,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:38,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:38,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-38, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:38,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-40, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:39,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:39,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:40,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:40,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:41,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:41,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:41,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:41,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:42,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-42, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:44,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:44,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:45,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:45,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:45,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:45,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:45,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:45,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:46,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-40, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:46,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:46,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-2, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:46,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-20, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:46,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:46,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:47,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:47,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:48,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:48,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:48,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-2, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:49,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:49,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-38, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:49,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:49,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:50,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:50,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-28, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:50,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:50,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-42, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:52,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:52,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:52,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-38, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:52,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-34, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:53,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:53,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:54,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-20, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:55,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:55,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:55,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:55,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-2, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:56,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:56,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:56,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-2, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:56,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:56,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:56,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:56,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:56,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-26, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:57,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-40, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:57,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-42, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:58,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:58,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:58,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:58,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:59,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:59,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:59,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:59,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:53:59,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-2, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:00,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:00,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:00,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:00,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:00,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:01,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-42, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:01,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-22, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:01,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:01,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:02,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-44, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:02,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-44, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:02,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-54, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:03,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:03,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:03,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:03,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:04,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-36, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:04,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-30, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:05,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-28, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:05,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:05,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:05,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:05,1900-01-00 00:00:00,chuangmi-camera-029a02_miap5A51,78:8B:2A:C3:5A:51,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2021-03-30 19:54:05,1900-01-